taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
1314730	Monomorium manir Bolton, 1987	1314730	Monomorium manir Bolton, 1987	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Monomorium	1314419	Monomorium manir	1314730	
1316193	Cretopone magna Dlussky, 1967	1316193	Cretopone magna Dlussky, 1967	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Cretopone	1316192	Cretopone magna	1316193	
1316656	Stenamma meridionale Smith, 1957	1316656	Stenamma meridionale Smith, 1957	26	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Stenamma	9138092	Stenamma meridionale	1316656	
1317893	Dorylus conradti Emery, 1895	1317893	Dorylus conradti Emery, 1895	21	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Dorylus	1317800	Dorylus conradti	1317893	
1319022	Myrmelachista gagatina Emery, 1894	1319022	Myrmelachista gagatina Emery, 1894	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Myrmelachista	1319000	Myrmelachista gagatina	1319022	
1320203	Strumigenys Smith, 1860	1320203	Strumigenys Smith, 1860	2	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Strumigenys	1320203	Strumigenys pnyxia		
1320545	Proceratium deelemani Perrault, 1981	1320545	Proceratium deelemani Perrault, 1981	25	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Proceratium	1320543	Proceratium deelemani	1320545	
1320900	Lepisiota quadraticeps (Arnold, 1944)	1320900	Lepisiota quadraticeps (Arnold, 1944)	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Lepisiota	1320868	Lepisiota quadraticeps	1320900	
1321654	Pheidole Westwood, 1839	1321654	Pheidole Westwood, 1839	38	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pheidole	1321654	Pheidole antipodum		
1321741	Pheidole punctulata Mayr, 1866	1321741	Pheidole punctulata Mayr, 1866	157	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pheidole	1321654	Pheidole punctulata	1321741	
1321871	Pheidole noda Smith, 1874	1321871	Pheidole noda Smith, 1874	339	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pheidole	1321654	Pheidole noda	1321871	
1322292	Pheidole rogeri Emery, 1896	1322292	Pheidole rogeri Emery, 1896	451	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pheidole	1321654	Pheidole rogeri	1322292	
1323964	Leptothorax rothneyi Forel, 1902	1323964	Leptothorax rothneyi Forel, 1902	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Leptothorax	1323767	Leptothorax rothneyi	1323964	
1324276	Myopias concava Willey & Brown, 1983	1324276	Myopias concava Willey & Brown, 1983	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Myopias	1324268	Myopias concava	1324276	
1324313	Crematogaster arcuata Forel, 1899	1324313	Crematogaster arcuata Forel, 1899	92	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Crematogaster	1324306	Crematogaster arcuata	1324313	
1325623	Dorymyrmex goetschi Goetsch, 1933	1325623	Dorymyrmex goetschi Goetsch, 1933	8	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Dorymyrmex	1325593	Dorymyrmex goetschi	1325623	
1326541	Gnamptogenys ingeborgae Brown, 1993	1326541	Gnamptogenys ingeborgae Brown, 1993	13	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Gnamptogenys	1326511	Gnamptogenys ingeborgae	1326541	
1327216	Melophorus curtus Forel, 1902	1327216	Melophorus curtus Forel, 1902	40	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Melophorus	1327214	Melophorus curtus	1327216	
5033875	Camponotus aeneopilosus Mayr, 1862	5033875	Camponotus aeneopilosus Mayr, 1862	596	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Camponotus	1312361	Camponotus aeneopilosus	5033875	
5034807	Camponotus tricolor (Stitz, 1912)	5034807	Camponotus tricolor (Stitz, 1912)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Camponotus	1312361	Camponotus tricolor	5034807	
5034811	Dolichoderus diversus Emery, 1894	5034811	Dolichoderus diversus Emery, 1894	156	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Dolichoderus	1314182	Dolichoderus diversus	5034811	
5035142	Solenopsis nitens Bingham, 1903	5035142	Solenopsis nitens Bingham, 1903	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Solenopsis	9107211	Solenopsis nitens	5035142	
5035734	Azteca instabilis mexicana Emery, 1896	5035734	Azteca instabilis mexicana Emery, 1896	2	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Azteca	1322845	Azteca instabilis	5035731	
5035832	Lasius distinguendus (Emery, 1916)	5035832	Lasius distinguendus (Emery, 1916)	103	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Lasius	1325751	Lasius distinguendus	5035832	
6245960	Crematogaster sumichrasti maya Wheeler, 1936	6245960	Crematogaster sumichrasti maya Wheeler, 1936	2	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Crematogaster	1324306	Crematogaster sumichrasti	1324644	
6246024	Crematogaster oasium saharensis Santschi, 1921	6246024	Crematogaster oasium saharensis Santschi, 1921	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Crematogaster	1324306	Crematogaster oasium	1324980	
6246552	Leptomyrmex erythrocephalus brunneiceps Wheeler, 1934	6246552	Leptomyrmex erythrocephalus brunneiceps Wheeler, 1934	3	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Leptomyrmex	1314370	Leptomyrmex erythrocephalus	1314398	
7481122	Pheidole alacris	7481122	Pheidole alacris	17	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pheidole	1321654	Pheidole alacris	7481122	
7490345	Camponotus piliventris	7490345	Camponotus piliventris	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Camponotus	1312361	Camponotus piliventris	7490345	
7675819	Centromyrmex fugator	7675819	Centromyrmex fugator	9	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Centromyrmex	1316525	Centromyrmex fugator	7675819	
7817543	Pheidole flavifrons	7817543	Pheidole flavifrons	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pheidole	1321654	Pheidole flavifrons	7817543	
8300966	Pheidole gnomus	8300966	Pheidole gnomus	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pheidole	1321654	Pheidole gnomus	8300966	
8524357	Pheidole cicatricosa Stitz, 1917	8524357	Pheidole cicatricosa Stitz, 1917	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pheidole	1321654	Pheidole cicatricosa	8524357	
8592890	Dolichoderus gordoni	8592890	Dolichoderus gordoni	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Dolichoderus	1314182	Dolichoderus gordoni	8592890	
8952630	Tetramorium depressum	8952630	Tetramorium depressum	160	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Tetramorium	1323128	Tetramorium depressum	8952630	
9235157	Melophorus brevignathus Heterick, Castalanelli & Shattuck, 2017	9235157	Melophorus brevignathus Heterick, Castalanelli & Shattuck, 2017	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Melophorus	1327214	Melophorus brevignathus	9235157	
9461635	Carebara perpusilla	9461635	Carebara perpusilla	58	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Carebara	1317472	Carebara perpusilla	9461635	
1313104	Camponotus aethiops (Latreille, 1798)	1313104	Camponotus aethiops (Latreille, 1798)	293	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Camponotus	1312361	Camponotus aethiops	1313104	
1314697	Monomorium noxitum Bolton, 1987	1314697	Monomorium noxitum Bolton, 1987	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Monomorium	1314419	Monomorium noxitum	1314697	
1315029	Formica uralensis Ruzsky, 1895	1315029	Formica uralensis Ruzsky, 1895	518	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Formica	1314840	Formica uralensis	1315029	
1317364	Terataner bottegoi (Emery, 1896)	1317364	Terataner bottegoi (Emery, 1896)	17	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Terataner	1317363	Terataner bottegoi	1317364	
1317368	Terataner luteus (Emery, 1899)	1317368	Terataner luteus (Emery, 1899)	49	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Terataner	1317363	Terataner luteus	1317368	
1317569	Aenictus asantei Campione, Novak & Gotwald, 1983	1317569	Aenictus asantei Campione, Novak & Gotwald, 1983	16	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Aenictus	1317499	Aenictus asantei	1317569	
1318448	Polyrhachis edwardi Donisthorpe, 1948	1318448	Polyrhachis edwardi Donisthorpe, 1948	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Polyrhachis	1317959	Polyrhachis edwardi	1318448	
1320093	Technomyrmex lujae (Forel, 1905)	1320093	Technomyrmex lujae (Forel, 1905)	13	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Technomyrmex	1320039	Technomyrmex lujae	1320093	
1320861	Octostruma balzani (Emery, 1894)	1320861	Octostruma balzani (Emery, 1894)	1693	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Octostruma	1320857	Octostruma balzani	1320861	
1321004	Lepisiota obtusa (Emery, 1901)	1321004	Lepisiota obtusa (Emery, 1901)	10	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Lepisiota	1320868	Lepisiota obtusa	1321004	
1321366	Leptogenys dalyi Forel, 1900	1321366	Leptogenys dalyi Forel, 1900	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Leptogenys	1321215	Leptogenys dalyi	1321366	
1321784	Pheidole malinsii Forel, 1902	1321784	Pheidole malinsii Forel, 1902	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pheidole	1321654	Pheidole malinsii	1321784	
1323347	Tetramorium christiei Forel, 1902	1323347	Tetramorium christiei Forel, 1902	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Tetramorium	1323128	Tetramorium christiei	1323347	
1323379	Tetramorium ranarum Forel, 1895	1323379	Tetramorium ranarum Forel, 1895	318	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Tetramorium	1323128	Tetramorium ranarum	1323379	
1324657	Crematogaster decamera Forel, 1910	1324657	Crematogaster decamera Forel, 1910	15	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Crematogaster	1324306	Crematogaster decamera	1324657	
1325028	Crematogaster simoni Emery, 1893	1325028	Crematogaster simoni Emery, 1893	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Crematogaster	1324306	Crematogaster simoni	1325028	
1325255	Crematogaster dolens Forel, 1910	1325255	Crematogaster dolens Forel, 1910	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Crematogaster	1324306	Crematogaster dolens	1325255	
1326141	Cerapachys turneri Forel, 1902	1326141	Cerapachys turneri Forel, 1902	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Cerapachys	1326115	Cerapachys turneri	1326141	
1326698	Hypoponera ursoidea (Bernard, 1953)	1326698	Hypoponera ursoidea (Bernard, 1953)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Hypoponera	1326614	Hypoponera ursoidea	1326698	
1327274	Myrmoteras arcoelinae Agosti, 1992	1327274	Myrmoteras arcoelinae Agosti, 1992	9	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Myrmoteras	1327250	Myrmoteras arcoelinae	1327274	
4675129	Paltothyreus Mayr, 1862	4675129	Paltothyreus Mayr, 1862	73	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Paltothyreus	4675129			
5033501	Camponotus andrei Forel, 1885	5033501	Camponotus andrei Forel, 1885	9	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Camponotus	1312361	Camponotus andrei	5033501	
5034366	Camponotus varus Forel, 1910	5034366	Camponotus varus Forel, 1910	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Camponotus	1312361	Camponotus varus	5034366	
5035520	Myrmecia rubripes Clark, 1951	5035520	Myrmecia rubripes Clark, 1951	13	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Myrmecia	1317709	Myrmecia rubripes	5035520	
5035989	Cephalotes cordiae (Stitz, 1913)	5035989	Cephalotes cordiae (Stitz, 1913)	9	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Cephalotes	1325868	Cephalotes cordiae	5035989	
6244176	Pheidole liengmei malindana Forel, 1913	6244176	Pheidole liengmei malindana Forel, 1913	2	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pheidole	1321654	Pheidole liengmei	1322416	
6245522	Leptothorax texanus davisi Wheeler, 1905	6245522	Leptothorax texanus davisi Wheeler, 1905	2	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Leptothorax	1323767	Leptothorax texanus	1324158	
6245830	Crematogaster santschii clymene Forel, 1915	6245830	Crematogaster santschii clymene Forel, 1915	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Crematogaster	1324306	Crematogaster santschii	1324357	
6246531	Dendromyrmex chartifex felis Wheeler, 1916	6246531	Dendromyrmex chartifex felis Wheeler, 1916	4	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Dendromyrmex	1320370	Dendromyrmex chartifex	1320386	
7775119	Octostruma leptoceps	7775119	Octostruma leptoceps	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Octostruma	1320857	Octostruma leptoceps	7775119	
8142898	Megalomyrmex wettereri Brandao	8142898	Megalomyrmex wettereri Brandao	12	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Megalomyrmex	1316700	Megalomyrmex wettereri	8142898	
8426542	Odontophotopsis unicornis Schuster, 1958	8426542	Odontophotopsis unicornis Schuster, 1958	31	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Odontophotopsis	4673718	Odontophotopsis unicornis	8426542	
8912991	Prenolepis fisheri Bharti & Wachkoo, 2012	8912991	Prenolepis fisheri Bharti & Wachkoo, 2012	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Prenolepis	1323588	Prenolepis fisheri	8912991	
9100267	Temnothorax arboreus Snelling, Borowiec & Prebus, 2014	9100267	Temnothorax arboreus Snelling, Borowiec & Prebus, 2014	33	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Temnothorax	8314083	Temnothorax arboreus	9100267	
9119476	Nylanderia bruesii	9119476	Nylanderia bruesii	149	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Nylanderia	4673740	Nylanderia bruesii	9119476	
9186019	Nylanderia guanyin Terayama, 2009	9186019	Nylanderia guanyin Terayama, 2009	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Nylanderia	4673740	Nylanderia guanyin	9186019	
9524219	Camponotus lichtensteini Bondroit, 1918	1312770	Camponotus pilicornis (Roger, 1859)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Camponotus	1312361	Camponotus pilicornis	1312770	
9990841	Strumigenys epinotalis Weber, 1934	1321040	Pyramica epinotalis (Weber, 1934)	21	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pyramica	1321015	Pyramica epinotalis	1321040	
10337259	Mesoponera caffraria	10337259	Mesoponera caffraria	218	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Mesoponera	4673672	Mesoponera caffraria	10337259	
10836423	Rasopone ferruginea (Smith, 1858)	10836423	Rasopone ferruginea (Smith, 1858)	164	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Rasopone	8940563	Rasopone ferruginea	10836423	
1316154	Bothriomyrmex cuculus Santschi, 1919	1316154	Bothriomyrmex cuculus Santschi, 1919	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Bothriomyrmex	1316111	Bothriomyrmex cuculus	1316154	
1316871	Tapinoma minor Bernard, 1945	1316871	Tapinoma minor Bernard, 1945	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Tapinoma	1316784	Tapinoma minor	1316871	
1318006	Polyrhachis semiobscura Donisthorpe, 1944	1318006	Polyrhachis semiobscura Donisthorpe, 1944	18	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Polyrhachis	1317959	Polyrhachis semiobscura	1318006	
1318116	Polyrhachis nitens Donisthorpe, 1943	1318116	Polyrhachis nitens Donisthorpe, 1943	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Polyrhachis	1317959	Polyrhachis nitens	1318116	
1318509	Polyrhachis keratifera Karavaiev, 1927	1318509	Polyrhachis keratifera Karavaiev, 1927	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Polyrhachis	1317959	Polyrhachis keratifera	1318509	
1319085	Diacamma baguiense Wheeler & Chapman, 1925	1319085	Diacamma baguiense Wheeler & Chapman, 1925	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Diacamma	1319078	Diacamma baguiense	1319085	
1320414	Epopostruma Forel, 1895	1320414	Epopostruma Forel, 1895	5	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Epopostruma	1320414	Epopostruma angela		
1320836	Plagiolepis rogeri Forel, 1894	1320836	Plagiolepis rogeri Forel, 1894	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Plagiolepis	1320758	Plagiolepis rogeri	1320836	
1321345	Leptogenys bubastis Bolton, 1975	1321345	Leptogenys bubastis Bolton, 1975	17	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Leptogenys	1321215	Leptogenys bubastis	1321345	
1321365	Leptogenys optica Viehmeyer, 1914	1321365	Leptogenys optica Viehmeyer, 1914	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Leptogenys	1321215	Leptogenys optica	1321365	
1321373	Leptogenys ravida Bolton, 1975	1321373	Leptogenys ravida Bolton, 1975	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Leptogenys	1321215	Leptogenys ravida	1321373	
1323132	Tetramorium biskrense Forel, 1904	1323132	Tetramorium biskrense Forel, 1904	26	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Tetramorium	1323128	Tetramorium biskrense	1323132	
1323321	Tetramorium etiolatum Bolton, 1977	1323321	Tetramorium etiolatum Bolton, 1977	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Tetramorium	1323128	Tetramorium etiolatum	1323321	
1323597	Prenolepis jacobsoni Crawley, 1923	1323597	Prenolepis jacobsoni Crawley, 1923	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Prenolepis	1323588	Prenolepis jacobsoni	1323597	
1325736	Leptanilla palauensis (Smith, 1953)	1325736	Leptanilla palauensis (Smith, 1953)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Leptanilla	1325714	Leptanilla palauensis	1325736	
1326446	Trachymyrmex ruthae Weber, 1937	1326446	Trachymyrmex ruthae Weber, 1937	13	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Trachymyrmex	1326422	Trachymyrmex ruthae	1326446	
1326608	Gnamptogenys crassicornis (Forel, 1912)	1326608	Gnamptogenys crassicornis (Forel, 1912)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Gnamptogenys	1326511	Gnamptogenys crassicornis	1326608	
1326643	Hypoponera abeillei (Andre, 1881)	1326643	Hypoponera abeillei (Andre, 1881)	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Hypoponera	1326614	Hypoponera abeillei	1326643	
1326889	Neivamyrmex sumichrasti (Norton, 1868)	1326889	Neivamyrmex sumichrasti (Norton, 1868)	222	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Neivamyrmex	1326810	Neivamyrmex sumichrasti	1326889	
1327272	Myrmoteras jacquelinae Agosti, 1992	1327272	Myrmoteras jacquelinae Agosti, 1992	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Myrmoteras	1327250	Myrmoteras jacquelinae	1327272	
5033175	Camponotus asli Dumpert, 1989	5033175	Camponotus asli Dumpert, 1989	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Camponotus	1312361	Camponotus asli	5033175	
5033282	Camponotus torrei Aguayo, 1932	5033282	Camponotus torrei Aguayo, 1932	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Camponotus	1312361	Camponotus torrei	5033282	
